#id	check	kind	owner	path	line	detail
9540d6b607ac	dependency-coverage(all)	java.util.Locale	ssg.md.util.html.ui.FontStyler#getStyle	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/FontStyler.java	26	TermRef — ScalaJs needs io.github.cquiroz:::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz:::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
fd40ab36aad7	portability(all)	java.lang.reflect.Array	newInstance	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ArrayUtils.java	20	TermRef — runtime reflection does not exist on Scala.js / Native
7410e6e34484	portability(all)	java.lang.reflect.Array	ssg.md.util.collection.OrderedSet#toArray	flexmark-util-collection/src/main/java/com/vladsch/flexmark/util/collection/OrderedSet.java	324	TermRef — runtime reflection does not exist on Scala.js / Native
fb311a6ae100	portability(all)	java.net.URL	image	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	305	Instantiate — networking is JVM-only on Scala.js — a browser has no raw sockets, and fetch/XHR is the JS-native equivalent; Scala Native implements the family, IPv6 included
f213784aa92c	portability(all)	java.net.URLDecoder	ssg.md.util.misc.Utils#urlDecode	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Utils.java	237	TermRef — networking is JVM-only on Scala.js — a browser has no raw sockets, and fetch/XHR is the JS-native equivalent; Scala Native implements the family, IPv6 included
bd9ce75ca5ee	portability(all)	java.net.URLEncoder	ssg.md.util.misc.Utils#urlEncode	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Utils.java	246	TermRef — networking is JVM-only on Scala.js — a browser has no raw sockets, and fetch/XHR is the JS-native equivalent; Scala Native implements the family, IPv6 included
b67cb48d7dee	portability(all)	java.nio.file.Files	ssg.md.util.misc.FileUtil#getFileContentBytes	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/FileUtil.java	81	TermRef — the java.nio.file filesystem API does not exist in the Scala.js javalib; Scala Native implements Path/Files/WatchService/DirectoryStream and an spi package
7d9099cad195	portability(all)	java.nio.file.Files	ssg.md.util.misc.FileUtil#getFileContentBytesWithExceptions	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/FileUtil.java	90	TermRef — the java.nio.file filesystem API does not exist in the Scala.js javalib; Scala Native implements Path/Files/WatchService/DirectoryStream and an spi package
08c903cae5dd	portability(all)	java.text.MessageFormat	ssg.md.util.options.MessageProvider#DEFAULT	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/MessageProvider.java	6	TermRef — no implementation anywhere surveyed — not in either core javalib, not in the locales artifact. The only path is a hand-written shim over the format subset one library actually uses, which is §1(c) knowledge about that library
ed2dadb527e4	portability(all)	javax.imageio.ImageIO	bufferedImage	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	246	TermRef — the javax.* stack is JVM-only
ed2dadb527e4/2	portability(all)	javax.imageio.ImageIO	bufferedImage	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	279	TermRef — the javax.* stack is JVM-only
f697f599593b	portability(all)	javax.imageio.ImageIO	image	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	305	TermRef — the javax.* stack is JVM-only
4d05d5cd8886	portability(all)	javax.imageio.ImageIO	ssg.md.util.misc.ImageUtils#base64Encode	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	200	TermRef — the javax.* stack is JVM-only
b64a560b2573	portability(all)	javax.imageio.ImageIO	ssg.md.util.misc.ImageUtils#getImageBytes	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	694	TermRef — the javax.* stack is JVM-only
91c1e7342b6d	portability(all)	javax.imageio.ImageIO	ssg.md.util.misc.ImageUtils#loadImageFromContent	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	180	TermRef — the javax.* stack is JVM-only
7b4c573089c1	portability(all)	javax.imageio.ImageIO	ssg.md.util.misc.ImageUtils#loadImageFromFile	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	146	TermRef — the javax.* stack is JVM-only
d2ed7dbec174	portability(all)	javax.imageio.ImageIO	ssg.md.util.misc.ImageUtils#save	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java	125	TermRef — the javax.* stack is JVM-only
53430adae6e9	portability(all)	javax.swing.JTextPane	?#jTextPane	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/HtmlHelpers.java	47	MemberType — the javax.* stack is JVM-only
385f0fd99a02	portability(all)	javax.swing.plaf.FontUIResource	ssg.md.util.html.ui.HtmlBuilder#<clinit>	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/HtmlBuilder.java	144	TypeArg — the javax.* stack is JVM-only
